Image,Category,X_Original,Y_Original,Radius_Original,Diameter_Original
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,1570.8,17020.4,437.44,874.88
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3094,6698,557.12,1114.24
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,5134,7214.8,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2142,5501.2,602,1204
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,4454,16857.2,482.32,964.64
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,1380.4,19835.6,422.48,844.96
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,4386,10737.2,572.08,1144.16
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,1584.4,11648.4,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2903.6,945.2,557.12,1114.24
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,1897.2,4372.4,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,5827.6,8615.6,497.28,994.56
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,5841.2,6630,572.08,1144.16
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,1326,8479.6,631.92,1263.84
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,5025.2,17618.8,572.08,1144.16
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,5188.4,4331.6,527.2,1054.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3393.2,10601.2,527.2,1054.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,1026.8,12328.4,497.28,994.56
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2835.6,7459.6,527.2,1054.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,4807.6,15116.4,497.28,994.56
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,5256.4,15959.6,482.32,964.64
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2169.2,8969.2,362.64,725.28
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,523.6,18421.2,392.56,785.12
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3896.4,4576.4,557.12,1114.24
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3801.2,20270.8,422.48,844.96
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3896.4,11458,512.24,1024.48
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,4984.4,5542,587.04,1174.08
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2550,13117.2,421.12,842.24
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,4100.4,6494,587.04,1174.08
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3556.4,3352.4,527.2,1054.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,1706.8,7582,587.04,1174.08
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,5922.8,12165.2,362.64,725.28
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2767.6,15062,317.76,635.52
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2427.6,3692.4,392.56,785.12
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3012.4,13797.2,392.56,785.12
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,2482,11444.4,213.04,426.08
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,1244.4,10764.4,437.44,874.88
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,3488.4,8697.2,362.64,725.28
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,306,19971.6,240.24,480.48
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Small,5786.8,7718,437.44,874.88
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,1590,16254,1193.2,2386.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,1842,18366,1193.2,2386.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,4026,19122,1193.2,2386.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,3174,17610,1193.2,2386.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,2958,19206,1127.2,2254.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,2214,17418,1140.4,2280.8
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,4734,12726,1166.8,2333.6
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,3858,16362,1153.6,2307.2
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,2826,14850,1193.2,2386.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,2670,16146,1193.2,2386.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,1842,14790,1074.4,2148.8
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,1218,19290,955.6,1911.2
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,1254,17586,784,1568
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,4938,9042,1153.6,2307.2
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,4554,17538,1153.6,2307.2
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,4614,11454,1153.6,2307.2
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,4050,10254,1193.2,2386.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,3630,15426,1127.2,2254.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,4818,14166,1114,2228
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,2814,13878,1193.2,2386.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,3666,8910,1180,2360
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,1278,13746,836.8,1673.6
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,3618,12606,1048,2096
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,2142,19818,1034.8,2069.6
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,1818,12882,995.2,1990.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,3630,7578,1166.8,2333.6
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,4326,20046,982,1964
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,3678,5706,955.6,1911.2
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,5430,10002,810.4,1620.8
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,2994,11682,902.8,1805.6
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,2934,4338,718,1436
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,4854,15438,704.8,1409.6
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,1926,11838,770.8,1541.6
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,2934,9798,665.2,1330.4
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Medium,2622,6726,678.4,1356.8
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Large,2826,17406,1592.4,3184.8
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Large,3246,19050,1236,2472
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Extra-Large,3114,17694,2593.6,5187.2
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Extra-Large,3186,12570,2659.6,5319.2
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Extra-Large,5286,15102,3966.4,7932.8
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Extra-Large,3606,7602,2752,5504
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Extra-Large,114,16278,2527.6,5055.2
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Extra-Large,6714,18030,3346,6692
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Extra-Large,1038,5466,1946.8,3893.6
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Extra-Large,6822,7710,2738.8,5477.6
moon_images/NAC_ROI_TSIOLKOVLON_E179S1243_5M.TIF,Extra-Large,5022,3690,1630,3260
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,3515.6,40684.4,631.92,1263.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,2182.8,40766,631.92,1263.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,4209.2,40154,631.92,1263.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,4739.6,41255.6,602,1204
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,2767.6,43921.2,631.92,1263.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,2998.8,41786,631.92,1263.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,5338,40398.8,602,1204
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,5093.2,42561.2,631.92,1263.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,4018.8,41799.6,631.92,1263.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,1666,25656.4,631.92,1263.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,1652.4,41405.2,616.96,1233.92
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,6208.4,42833.2,631.92,1263.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,8602,23045.2,616.96,1233.92
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,9390.8,23371.6,497.28,994.56
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,1326,44900.4,602,1204
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,2971.6,42955.6,542.16,1084.32
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,13634,23480.4,495.92,991.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,8724.4,20570,377.6,755.2
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,1434.8,45784.4,631.92,1263.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,6398.8,45485.2,512.24,1024.48
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,4304.4,24500.4,557.12,1114.24
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,1339.6,40548.4,467.36,934.72
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,5338,39324.4,616.96,1233.92
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,9676.4,33381.2,344.96,689.92
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,19468.4,2060.4,602,1204
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,4358.8,39351.6,527.2,1054.4
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,4821.2,15714.8,495.92,991.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,7160.4,30702,387.12,774.24
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,2631.6,25343.6,542.16,1084.32
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,6453.2,41418.8,572.08,1144.16
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,2250.8,47375.6,631.92,1263.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,8044.4,22365.2,587.04,1174.08
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,8126,21141.2,557.12,1114.24
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,3406.8,16068.4,631.92,1263.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,4263.6,16299.6,482.32,964.64
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,9268.4,32606,407.52,815.04
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,4848.4,25520.4,587.04,1174.08
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,5188.4,24786,482.32,964.64
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,3746.8,3434,407.52,815.04
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,1734,43540.4,572.08,1144.16
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,13865.2,22229.2,510.88,1021.76
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,4182,4127.6,422.48,844.96
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,8139.6,37950.8,616.96,1233.92
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,13362,24255.6,377.6,755.2
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,10723.6,29505.2,222.56,445.12
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,2713.2,21617.2,540.8,1081.6
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,3488.4,24187.6,287.84,575.68
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,618.8,45634.8,198.08,396.16
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,7867.6,35462,542.16,1084.32
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,2917.2,13076.4,174.96,349.92
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,9118.8,18829.2,542.16,1084.32
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,9540.4,35584.4,407.52,815.04
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,16558,31885.2,376.24,752.48
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,12654.8,14640.4,188.56,377.12
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,18666,3066.8,302.8,605.6
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,7242,22501.2,300.08,600.16
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,3978,27587.6,283.76,567.52
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,5365.2,43322.8,317.76,635.52
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,14844.4,38508.4,242.96,485.92
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,6154,39746,223.92,447.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,5378.8,46614,302.8,605.6
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,18013.2,13566,198.08,396.16
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,16082,10152.4,332.72,665.44
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,8438.8,50218,213.04,426.08
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,10424.4,30661.2,362.64,725.28
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,3855.6,48953.2,313.68,627.36
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,5392.4,41745.2,287.84,575.68
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,15184.4,47375.6,166.8,333.6
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,19060.4,6834,347.68,695.36
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,12110.8,23521.2,173.6,347.2
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,6779.6,16014,206.24,412.48
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,1054,38671.6,542.16,1084.32
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,7038,44506,271.52,543.04
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,7718,37162,228,456
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,18788.4,14164.4,374.88,749.76
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,3230,20039.6,347.68,695.36
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,15306.8,31953.2,308.24,616.48
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Small,18516.4,18298.8,257.92,515.84
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Medium,2790,40722,1140.4,2280.8
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Medium,4650,41274,1193.2,2386.4
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Medium,3654,41262,1153.6,2307.2
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Medium,4698,39534,1153.6,2307.2
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Medium,3666,40170,995.2,1990.4
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Medium,2430,42162,863.2,1726.4
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Medium,5670,42210,744.4,1488.8
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Medium,4134,42450,691.6,1383.2
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Medium,1974,41274,718,1436
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Medium,6054,40950,784,1568
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Extra-Large,9234,21822,1867.6,3735.2
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Extra-Large,3558,43926,3095.2,6190.4
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Extra-Large,4782,24822,3742,7484
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Extra-Large,8646,26382,3847.6,7695.2
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Extra-Large,6690,19110,3068.8,6137.6
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Extra-Large,6558,40938,2250.4,4500.8
moon_images/NAC_ROI_VITELLO_LOB_E331S3230.TIF,Extra-Large,2946,39666,1867.6,3735.2
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,11838.8,5446.8,587.04,1174.08
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,12573.2,5106.8,527.2,1054.4
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,6983.6,3542.8,587.04,1174.08
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,10805.2,9649.2,437.44,874.88
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,9404.4,19781.2,631.92,1263.84
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,11199.6,10424.4,347.68,695.36
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,6915.6,11947.6,407.52,815.04
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,7609.2,5202,616.96,1233.92
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,4195.6,13702,557.12,1114.24
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,13729.2,12287.6,557.12,1114.24
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,2876.4,15633.2,527.2,1054.4
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,8316.4,11294.8,302.8,605.6
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,10016.4,1584.4,391.2,782.4
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,6630,16666.8,298.72,597.44
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,5909.2,12546,631.92,1263.84
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,3964.4,22895.6,436.08,872.16
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,9282,3529.2,223.92,447.84
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,4195.6,12614,437.44,874.88
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,5800.4,3814.8,631.92,1263.84
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,13729.2,10410.8,270.16,540.32
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,12763.6,16544.4,482.32,964.64
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,2672.4,2713.2,451.04,902.08
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,8914.8,8044.4,616.96,1233.92
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,6929.2,13049.2,347.68,695.36
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,6888.4,11145.2,377.6,755.2
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,4780.4,2033.2,362.64,725.28
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,3488.4,9934.8,285.12,570.24
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,10737.2,13402.8,510.88,1021.76
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,3434,14762.8,407.52,815.04
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,15578.8,17673.2,294.64,589.28
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,5188.4,4345.2,587.04,1174.08
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,10138.8,2713.2,347.68,695.36
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,8044.4,8982.8,336.8,673.6
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,11743.6,13919.6,542.16,1084.32
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,12192.4,4331.6,272.88,545.76
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,7554.8,17210.8,195.36,390.72
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,2142,5800.4,422.48,844.96
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,7323.6,7174,203.52,407.04
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,11009.2,4862,452.4,904.8
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,6099.6,18421.2,300.08,600.16
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,5814,15551.6,208.96,417.92
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,6902,14558.8,392.56,785.12
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,5705.2,9445.2,263.36,526.72
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,4032.4,8928.4,482.32,964.64
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,10546.8,14246,407.52,815.04
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,14640.4,16925.2,192.64,385.28
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,1475.6,5174.8,572.08,1144.16
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,5827.6,4889.2,317.76,635.52
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,11974.8,13117.2,241.6,483.2
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Small,7323.6,2332.4,180.4,360.8
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Medium,12870,11226,889.6,1779.2
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Medium,6078,11946,982,1964
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Large,13494,11478,1447.2,2894.4
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Extra-Large,9822,15162,3926.8,7853.6
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Extra-Large,8730,4170,3293.2,6586.4
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Extra-Large,5514,4662,3200.8,6401.6
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Extra-Large,4278,10710,3200.8,6401.6
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Extra-Large,5442,15690,2738.8,5477.6
moon_images/NAC_ROI_WARGNTINLOA_E504S2992.TIF,Extra-Large,8826,11946,1709.2,3418.4
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Small,714,1149.2,616.96,1233.92
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Small,1353.2,2890,587.04,1174.08
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Small,1285.2,4318,631.92,1263.84
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Small,2006,1489.2,616.96,1233.92
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Small,2509.2,3012.4,616.96,1233.92
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Small,3502,2985.2,373.52,747.04
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Small,2754,4154.8,631.92,1263.84
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Small,2074,4821.2,527.2,1054.4
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Small,3556.4,4440.4,392.56,785.12
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Small,3012.4,2196.4,572.08,1144.16
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Small,2291.6,618.8,407.52,815.04
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Small,1761.2,3651.6,407.52,815.04
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Small,1489.2,822.8,317.76,635.52
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Medium,2430,3942,1074.4,2148.8
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Medium,1374,1854,929.2,1858.4
moon_images/NAC_ROI_WARGNTINLOA_E504S2992_5M.TIF,Extra-Large,3966,3990,1969.6,3939.2
